id;ad_id;match_cites_parrot;match_common_parrot;mapping_match
21523;28724_sg;0;1;70
21524;28722_sg;0;1;311
21525;28719_sg;0;1;"8;10;105;125;158;165;210;270;271;272;278;298;308;397"
21526;28708_sg;0;1;"10;200;278"
21527;28701_sg;0;1;165
21528;28700_sg;0;0;
21529;28686_sg;0;0;
21530;28677_sg;0;1;332
21531;28666_sg;0;1;298
21532;28662_sg;0;0;
21533;28649_sg;0;0;
21534;28648_sg;0;0;
21535;28615_sg;0;0;
21536;28614_sg;0;1;83
21537;28605_sg;0;0;
21538;28603_sg;0;0;
21539;28575_sg;0;0;
21540;28562_sg;0;0;
21541;28558_sg;0;0;
21542;28531_sg;0;0;
21543;28527_sg;0;1;175
21544;28526_sg;0;0;
21545;28525_sg;0;0;
21546;28503_sg;0;1;"128;332"
21547;28498_sg;0;0;
21548;28497_sg;0;0;
21549;28496_sg;0;0;
21550;28495_sg;0;0;
21551;28494_sg;0;0;
21552;28492_sg;0;0;
21553;28490_sg;0;1;368
21554;28482_sg;0;1;368
21555;28480_sg;0;0;
21556;28476_sg;0;0;
21557;28475_sg;0;0;
21558;28474_sg;0;0;
21559;28463_sg;0;0;
21560;28457_sg;0;0;
21561;28454_sg;0;1;181
21562;28443_sg;0;1;"10;200;278"
21563;28439_sg;0;1;"8;10;105;158;165;200;210;278;308;397"
21564;28438_sg;0;1;272
21565;28437_sg;0;0;
21566;28423_sg;0;0;
21567;28421_sg;0;1;332
21568;28417_sg;0;0;
21569;28416_sg;0;0;
21570;28405_sg;0;1;272
21571;28394_sg;0;0;
21572;28376_sg;0;0;
21573;28328_sg;0;0;
21574;28327_sg;0;0;
21575;28292_sg;0;1;5
21576;28274_sg;0;0;
21577;28267_sg;0;1;"5;10;278;308;374"
21578;28260_sg;0;1;"134;175"
21579;28258_sg;0;0;
21580;28240_sg;0;0;
21581;28231_sg;0;1;128
21582;28214_sg;0;0;
21583;28213_sg;0;0;
21584;28211_sg;0;1;128
21585;28208_sg;0;1;"10;200;210;278;308;397"
21586;28191_sg;0;0;
21587;28183_sg;0;0;
21588;28173_sg;0;0;
21589;28172_sg;0;0;
21590;28171_sg;0;1;"165;175"
21591;28170_sg;0;0;
21592;28166_sg;0;1;"181;368"
21593;28165_sg;0;0;
21594;28164_sg;0;1;"10;115;181;278"
21595;28163_sg;0;0;
21596;28159_sg;0;1;181
21597;28132_sg;0;1;368
21598;28128_sg;0;0;
21599;28109_sg;0;0;
21600;28094_sg;0;0;
21601;28092_sg;0;0;
21602;28088_sg;0;0;
21603;28084_sg;0;1;70
21604;28071_sg;0;1;5
21605;28069_sg;0;1;5
21606;28041_sg;0;0;
21607;28030_sg;0;0;
21608;28018_sg;0;1;181
21609;28016_sg;0;0;
21610;27997_sg;0;0;
21611;27996_sg;0;0;
21612;27989_sg;0;0;
21613;27987_sg;0;0;
21614;27979_sg;0;0;
21615;27966_sg;0;0;
21616;27933_sg;0;0;
21617;27924_sg;0;0;
21618;27920_sg;0;0;
21619;27919_sg;0;0;
21620;27904_sg;0;0;
21621;27880_sg;0;0;
21622;27878_sg;0;0;
21623;27876_sg;0;1;181
21624;27875_sg;0;0;
21625;27874_sg;0;1;"8;10;105;115;278;308"
21626;27872_sg;0;0;
21627;27862_sg;0;0;
21628;27860_sg;0;0;
21629;27845_sg;0;1;"8;10;105;158;165;200;210;278;308;397"
21630;27839_sg;0;0;
21631;27828_sg;0;0;
21632;27826_sg;0;0;
21633;27825_sg;0;0;
21634;27823_sg;0;0;
21635;27822_sg;0;0;
21636;27816_sg;0;0;
21637;27797_sg;0;1;368
21638;27795_sg;0;0;
21639;27735_sg;0;1;181
21640;27710_sg;0;1;83
21641;27706_sg;0;0;
21642;27696_sg;0;0;
21643;27695_sg;0;0;
21644;27693_sg;0;0;
21645;27692_sg;0;0;
21646;27691_sg;0;0;
21647;27690_sg;0;1;"8;10;105;134;158;165;200;210;278;308;386;397"
21648;27689_sg;0;0;
21649;27688_sg;0;1;"219;368"
21650;27678_sg;0;0;
21651;27674_sg;0;0;
21652;27672_sg;0;0;
21653;27671_sg;0;0;
21654;27663_sg;0;1;"134;200"
21655;27647_sg;0;0;
21656;27638_sg;0;0;
21657;27634_sg;0;0;
21658;27623_sg;0;0;
21659;27601_sg;0;0;
21660;27600_sg;0;0;
21661;27594_sg;0;1;"10;115;278"
21662;27593_sg;0;1;"10;115;278;351"
21663;27584_sg;0;1;"8;105;158;165"
21664;27572_sg;0;0;
21665;27566_sg;0;1;"219;368"
21666;27559_sg;0;1;200
21667;27520_sg;0;0;
21668;27518_sg;0;0;
21669;27517_sg;0;1;272
21670;27516_sg;0;0;
21671;27514_sg;0;0;
21672;27512_sg;0;0;
21673;27507_sg;0;0;
21674;27468_sg;0;1;"10;115;278;368"
21675;27463_sg;0;0;
21676;27462_sg;0;0;
21677;27461_sg;0;0;
21678;27451_sg;0;0;
21679;27445_sg;0;1;"175;332"
21680;27443_sg;0;1;"128;332"
21681;27415_sg;0;0;
21682;27414_sg;0;0;
21683;27413_sg;0;0;
21684;27412_sg;0;0;
21685;27411_sg;0;1;70
21686;27409_sg;0;0;
21687;27395_sg;0;0;
21688;27385_sg;0;0;
21689;27381_sg;0;0;
21690;27379_sg;0;0;
21691;27366_sg;0;0;
21692;27361_sg;0;0;
21693;27352_sg;0;0;
21694;27337_sg;0;1;"10;278"
21695;27336_sg;0;0;
21696;27335_sg;0;0;
21697;27334_sg;0;0;
21698;27327_sg;0;1;332
21699;27325_sg;0;1;332
21700;27320_sg;0;1;332
21701;27305_sg;0;0;
21702;27290_sg;0;0;
21703;27280_sg;0;0;
21704;27269_sg;0;0;
21705;27267_sg;0;1;272
21706;27266_sg;0;0;
21707;27261_sg;0;0;
21708;27257_sg;0;0;
21709;27256_sg;0;1;"181;386;397"
21710;27255_sg;0;1;175
21711;27254_sg;0;1;368
21712;27253_sg;0;0;
21713;27252_sg;0;0;
21714;27245_sg;0;0;
21715;27208_sg;0;0;
21716;27207_sg;0;1;"10;115;278;368"
21717;27206_sg;0;1;253
21718;27203_sg;0;0;
21719;27199_sg;0;0;
21720;27181_sg;0;0;
21721;27162_sg;0;0;
21722;27150_sg;0;0;
21723;27144_sg;0;1;368
21724;27143_sg;0;1;332
21725;27142_sg;0;0;
21726;27136_sg;0;0;
21727;27135_sg;0;0;
21728;27127_sg;0;1;368
21729;27115_sg;0;0;
21730;27113_sg;0;0;
21731;27111_sg;0;0;
21732;27085_sg;0;0;
21733;27055_sg;0;0;
21734;27054_sg;0;1;368
21735;27051_sg;0;1;332
21736;27041_sg;0;0;
21737;26997_sg;0;0;
21738;26981_sg;0;0;
21739;26976_sg;0;1;368
21740;26965_sg;0;1;70
21741;26961_sg;0;0;
21742;26954_sg;0;1;355
21743;26878_sg;0;0;
21744;26853_sg;0;0;
21745;26852_sg;0;0;
21746;26851_sg;0;0;
21747;26850_sg;0;0;
21748;26848_sg;0;0;
21749;26847_sg;0;0;
21750;26844_sg;0;0;
21751;26843_sg;0;0;
21752;26814_sg;0;0;
21753;26809_sg;0;1;5
21754;26808_sg;0;1;175
21755;26778_sg;0;0;
21756;26775_sg;0;1;272
21757;26774_sg;0;0;
21758;26773_sg;0;0;
21759;26772_sg;0;0;
21760;26771_sg;0;0;
21761;26769_sg;0;0;
21762;26740_sg;0;1;368
21763;26738_sg;0;0;
21764;26734_sg;0;1;70
21765;26733_sg;0;0;
21766;26727_sg;0;1;272
21767;26722_sg;0;0;
21768;26669_sg;0;0;
21769;26656_sg;0;0;
21770;26639_sg;0;1;397
21771;26624_sg;0;1;"70;181"
21772;26598_sg;0;0;
21773;26589_sg;0;0;
21774;26570_sg;0;0;
21775;26557_sg;0;0;
21776;26548_sg;0;1;128
21777;26535_sg;0;0;
21778;26498_sg;0;0;
21779;26495_sg;0;0;
21780;26374_sg;0;1;83
21781;26358_sg;0;1;128
21782;26356_sg;0;1;"125;200;270;271;272;298"
21783;26339_sg;0;0;
21784;26332_sg;0;1;219
21785;26307_sg;0;0;
21786;26274_sg;0;1;"130;134;135"
21787;26271_sg;0;1;390
21788;26269_sg;0;0;
21789;26252_sg;0;0;
21790;26218_sg;0;1;332
21791;26207_sg;0;0;
21792;26173_sg;0;0;
21793;26165_sg;0;1;"10;134;165;278;308"
21794;26125_sg;0;0;
21795;26116_sg;0;1;"134;165;386;397"
21796;26072_sg;0;1;70
21797;26050_sg;0;1;374
21798;26021_sg;0;0;
21799;26018_sg;0;0;
21800;26011_sg;0;0;
21801;25930_sg;0;0;
21802;25927_sg;0;1;"8;10;105;125;134;158;165;200;210;270;271;272;278;298;308;386;397"
21803;25906_sg;0;0;
21804;25894_sg;0;1;"10;165;200;278;308;386;397"
21805;25865_sg;0;0;
21806;25841_sg;0;0;
21807;25834_sg;0;1;"135;165;332"
21808;25791_sg;0;0;
21809;25786_sg;0;0;
21810;25779_sg;0;0;
21811;25771_sg;0;0;
21812;25738_sg;0;0;
21813;25729_sg;0;0;
21814;25718_sg;0;1;"5;10;134;164;278;308"
21815;25704_sg;0;0;
21816;25703_sg;0;0;
21817;25702_sg;0;1;263
21818;25701_sg;0;0;
21819;25674_sg;0;0;
21820;25673_sg;0;0;
21821;25644_sg;0;1;"128;181"
21822;25642_sg;0;0;
21823;25637_sg;0;1;"134;165;386;397"
21824;25602_sg;0;0;
21825;25591_sg;0;0;
21826;25583_sg;0;0;
21827;25581_sg;0;0;
21828;25565_sg;0;0;
21829;25564_sg;0;0;
21830;25563_sg;0;0;
21831;25561_sg;0;0;
21832;25537_sg;0;1;"10;125;200;270;271;272;278;298;308;386;397"
21833;25528_sg;0;0;
21834;25519_sg;0;1;"164;181;219;332;333"
21835;25502_sg;0;1;"134;386;397"
21836;25475_sg;0;0;
21837;25428_sg;0;1;70
21838;25422_sg;0;1;"165;386;397"
21839;25421_sg;0;1;"165;386;397"
21840;25406_sg;0;1;332
21841;25387_sg;0;0;
21842;25380_sg;0;0;
21843;25359_sg;0;0;
21844;25357_sg;0;0;
21845;25348_sg;0;0;
21846;25347_sg;0;0;
21847;25342_sg;0;1;"125;271;272;298"
21848;25341_sg;0;0;
21849;25329_sg;0;1;5
21850;25284_sg;0;0;
21851;25283_sg;0;0;
21852;25281_sg;0;1;"135;165"
21853;25276_sg;0;0;
21854;25243_sg;0;0;
21855;25242_sg;0;0;
21856;25241_sg;0;1;83
21857;25226_sg;0;1;"8;10;105;115;278"
21858;25202_sg;0;1;5
21859;25201_sg;0;1;5
21860;25200_sg;0;0;
21861;25193_sg;0;0;
21862;25168_sg;0;0;
21863;25151_sg;0;1;332
21864;25149_sg;0;0;
21865;25148_sg;0;0;
21866;25134_sg;0;1;"125;271;272;298"
21867;25066_sg;0;0;
21868;25035_sg;0;0;
21869;25029_sg;0;0;
21870;24953_sg;0;0;
21871;24920_sg;0;0;
21872;24914_sg;0;0;
21873;24897_sg;0;1;332
21874;24828_sg;0;0;
21875;24814_sg;0;0;
21876;24812_sg;0;1;"10;125;128;134;171;174;200;223;270;271;272;278;298;308"
21877;24804_sg;0;0;
21878;24795_sg;0;0;
21879;24794_sg;0;0;
21880;24793_sg;0;1;181
21881;24781_sg;0;0;
21882;24757_sg;0;1;"175;332"
21883;24728_sg;0;0;
21884;24727_sg;0;0;
21885;24726_sg;0;0;
21886;24725_sg;0;1;"164;181;219;332;333"
21887;24708_sg;0;0;
21888;24699_sg;0;0;
21889;24697_sg;0;1;"10;125;271;272;278;298;308"
21890;24693_sg;0;0;
21891;24686_sg;0;0;
21892;24683_sg;0;1;"164;181;219;332;333"
21893;24642_sg;0;0;
21894;24639_sg;0;1;"10;125;128;134;171;174;200;270;271;272;278;298;308"
21895;24637_sg;0;1;128
21896;24630_sg;0;1;181
21897;24604_sg;0;0;
21898;24601_sg;0;0;
21899;24600_sg;0;1;"10;200;278"
21900;24599_sg;0;1;332
21901;24596_sg;0;0;
21902;24567_sg;0;1;368
21903;24558_sg;0;1;311
21904;24557_sg;0;1;"181;272"
21905;24552_sg;0;1;"135;165"
21906;24510_sg;0;1;332
21907;24504_sg;0;1;181
21908;24483_sg;0;1;165
21909;24482_sg;0;1;165
21910;24481_sg;0;0;
21911;24479_sg;0;0;
21912;24478_sg;0;0;
21913;24477_sg;0;0;
21914;24464_sg;0;0;
21915;24463_sg;0;0;
21916;24387_sg;0;1;311
21917;24384_sg;0;0;
21918;24383_sg;0;0;
21919;24322_sg;0;0;
21920;24316_sg;0;1;"135;165"
21921;24305_sg;0;1;"10;125;128;171;181;200;270;271;272;278;298;308;397"
21922;24295_sg;0;1;368
21923;24264_sg;0;0;
21924;24259_sg;0;0;
21925;24253_sg;0;0;
21926;24252_sg;0;1;181
21927;24247_sg;0;0;
21928;24243_sg;0;0;
21929;24211_sg;0;1;5
21930;24203_sg;0;0;
21931;24187_sg;0;0;
21932;24183_sg;0;0;
21933;24176_sg;0;0;
21934;24157_sg;0;1;"158;203"
21935;24140_sg;0;1;"355;370"
21936;24076_sg;0;0;
21937;24071_sg;0;1;"10;134;165;272;278;386;397"
21938;24060_sg;0;0;
21939;24059_sg;0;1;"181;332"
21940;24057_sg;0;1;368
21941;24053_sg;0;1;70
21942;24029_sg;0;1;"128;181;210"
21943;24026_sg;0;1;"128;181;210"
21944;24025_sg;0;1;"10;165;278"
21945;24018_sg;0;0;
21946;23999_sg;0;1;"125;271;272;298"
21947;23959_sg;0;1;128
21948;23958_sg;0;0;
21949;23943_sg;0;1;181
21950;23922_sg;0;0;
21951;23879_sg;0;0;
21952;23877_sg;0;1;"181;397"
21953;23863_sg;0;1;332
21954;23827_sg;0;0;
21955;23813_sg;0;0;
21956;23808_sg;0;1;"210;272"
21957;23807_sg;0;1;70
21958;23805_sg;0;1;311
21959;23804_sg;0;0;
21960;23801_sg;0;0;
21961;23776_sg;0;1;128
21962;23774_sg;0;1;128
21963;23771_sg;0;0;
21964;23759_sg;0;1;"10;125;200;210;271;272;278;298;308;397"
21965;23758_sg;0;1;"10;134;165;278"
21966;23727_sg;0;0;
21967;23723_sg;0;0;
21968;23680_sg;0;0;
21969;23667_sg;0;0;
21970;23651_sg;0;1;181
21971;23606_sg;0;0;
21972;23559_sg;0;1;70
21973;23558_sg;0;0;
21974;23542_sg;0;1;70
21975;23505_sg;0;0;
21976;23498_sg;0;0;
21977;23413_sg;0;0;
21978;23408_sg;0;1;"83;200"
21979;23407_sg;0;0;
21980;23402_sg;0;0;
21981;23390_sg;0;1;"10;165;278"
21982;23387_sg;0;0;
21983;23386_sg;0;0;
21984;23380_sg;0;0;
21985;23368_sg;0;0;
21986;23346_sg;0;1;"332;368"
21987;23345_sg;0;1;83
21988;23343_sg;0;0;
21989;23336_sg;0;0;
21990;23280_sg;0;0;
21991;23229_sg;0;1;83
21992;23201_sg;0;0;
21993;23176_sg;0;1;"10;134;165;200;210;278;308;397"
21994;23149_sg;0;1;"8;105;158;165"
21995;23131_sg;0;0;
21996;23113_sg;0;0;
21997;23104_sg;0;1;332
21998;23103_sg;0;0;
21999;23071_sg;0;0;
22000;23059_sg;0;1;332
22001;23050_sg;0;1;390
22002;23034_sg;0;0;
22003;23019_sg;0;0;
22004;23014_sg;0;0;
22005;22985_sg;0;1;"10;125;128;134;165;200;210;270;271;272;278;298;308;397"
22006;22976_sg;0;1;"5;128;200"
22007;22950_sg;0;0;
22008;22946_sg;0;1;332
22009;22937_sg;0;1;"5;70"
22010;22936_sg;0;0;
22011;22914_sg;0;0;
22012;22899_sg;0;0;
22013;22883_sg;0;1;332
22014;22850_sg;0;0;
22015;22838_sg;0;0;
22016;22834_sg;0;1;5
22017;22828_sg;0;1;368
22018;22826_sg;0;0;
22019;22805_sg;0;1;"272;368"
22020;22793_sg;0;0;
22021;22768_sg;0;0;
22022;22759_sg;0;1;"341;349"
22023;22751_sg;0;1;"5;332;333"
22024;243912_sg;0;0;
22025;6430_id;0;1;"10;125;271;272;278;298;308"
22026;6397_id;0;1;"10;125;271;272;278;298;308"
22027;6059_id;0;1;"10;278;355"
22028;6020_id;0;1;"8;10;105;125;135;271;272;278;298;308;355"
22029;5992_id;0;1;"8;10;105;125;128;134;135;150;165;200;270;271;272;278;298;308;329;341;349;355;381"
22030;5991_id;0;1;"8;10;105;125;128;134;135;150;165;200;270;271;272;278;298;308;329;341;349;355;381"
22031;5990_id;0;1;"10;77;115;256;278;308"
22032;5989_id;0;1;"8;10;105;125;128;134;135;150;165;200;270;271;272;278;298;308;329;341;349;355;381"
22033;5988_id;0;1;"8;10;105;115;125;128;134;135;150;165;200;270;271;272;278;298;308;329;341;349;355;381"
22034;5794_id;0;1;"10;278;308"
22035;5793_id;0;1;"10;125;135;271;272;278;298;308;329"
22036;5716_id;0;1;"10;115;125;245;271;272;278;298"
22037;5057_id;0;1;181
22038;5028_id;0;1;"5;10;115;181;278;355"
22039;5027_id;0;1;"10;135;181;278;308;329"
22040;5025_id;0;1;"5;83;135;164;165;181;381"
22041;5024_id;0;1;"135;165;381"
22042;5023_id;0;1;"10;83;128;133;135;164;165;278;308;381"
22043;5022_id;0;1;"10;83;115;128;133;135;165;278;308;332;381"
22044;5021_id;0;1;"10;135;165;181;278;308;381"
22045;5020_id;0;1;"10;135;165;278;308;381"
22046;5019_id;0;1;"10;125;164;181;271;272;278;298;308"
22047;4963_id;0;0;
22048;4959_id;0;0;
22049;4958_id;0;1;336
22050;4935_id;0;1;355
22051;4571_id;0;1;"135;165;336;381"
22052;4557_id;0;1;"3;8;10;115;125;135;150;158;165;270;271;272;278;298;308;329;355;374;381"
22053;4324_id;0;1;"125;271;272;298"
22054;4293_id;0;1;"10;115;135;278;308"
22055;4077_id;0;1;133
22056;3500_id;0;1;"10;125;271;272;278;298"
22057;3422_id;0;1;"133;135;165;181;381"
22058;3421_id;0;1;"10;115;135;165;175;278;336;381"
22059;3420_id;0;1;"10;83;125;270;271;272;278;298;308"
22060;3419_id;0;1;"10;125;271;272;278;298;308"
22061;3418_id;0;1;"10;135;278;308;329;336"
22062;3409_id;0;1;"10;135;165;278;308;381"
22063;3407_id;0;1;"10;135;165;278;308;381"
22064;3406_id;0;1;"10;133;135;278;308;329"
22065;3350_id;0;1;"125;270;271;272;298"
22066;3348_id;0;1;"135;165;381"
22067;3347_id;0;1;"135;165;381"
22068;3345_id;0;1;"135;165;336;381"
22069;3344_id;0;1;"135;165;336;381"
22070;3343_id;0;1;"135;165;175;336;381"
22071;2874_id;0;1;"5;10;115;125;219;270;271;272;278;298;308;336"
22072;2787_id;0;1;175
22073;2778_id;0;1;"203;297"
22074;2583_id;0;0;
22075;2447_id;0;0;
22076;2350_id;0;1;"10;125;128;135;271;272;278;298;308;329;336"
22077;2033_id;0;1;"10;77;115;278"
22078;1729_id;0;1;128
22079;1639_id;0;1;"125;135;165;200;271;298;381"
22080;1561_id;0;1;"83;128;270;272"
22081;984_id;0;1;"10;278;308;355"
22082;983_id;0;1;"8;10;22;83;105;175;278;308;336"
22083;982_id;0;1;"10;134;135;278;308;332"
22084;981_id;0;1;"83;135;165;336;381"
22085;170_id;0;1;"5;10;125;271;272;278;298;308"
22086;16_id;0;0;
22087;90300_in;0;0;
22088;90212_in;0;1;"10;123;278;355"
22089;90211_in;0;1;"10;134;135;278"
22090;90210_in;0;1;"10;135;150;278"
22091;90209_in;0;1;"10;135;165;278;381"
22092;90208_in;0;1;"10;135;278;329"
22093;90162_in;0;1;"10;135;278;308;329"
22094;90160_in;0;1;"10;135;165;278;308;381"
22095;90158_in;0;1;"10;135;150;278;308"
22096;90156_in;0;1;"10;125;271;272;278;298;308"
22097;90155_in;0;1;"10;123;278;308;355"
22098;90055_in;0;0;
22099;89968_in;0;1;"134;165"
22100;89919_in;0;1;"134;165;200"
22101;89789_in;0;1;"10;125;271;272;278;298;308"
22102;89652_in;0;1;175
22103;89594_in;0;1;"125;271;298;397"
22104;89561_in;0;1;"125;271;298"
22105;89492_in;0;1;"10;133;135;278;308"
22106;89411_in;0;1;165
22107;89409_in;0;1;"10;135;278"
22108;89272_in;0;0;
22109;89233_in;0;1;200
22110;89138_in;0;1;"8;125;135;175;271;272;298;355;364"
22111;89137_in;0;1;"8;125;135;175;271;272;298;355;364"
22112;89136_in;0;1;"8;125;135;175;271;272;298;355;364"
22113;89135_in;0;1;"8;125;135;175;271;272;298;355;364"
22114;89134_in;0;1;"8;125;135;175;271;272;298;355;364"
22115;89133_in;0;1;"8;125;135;175;271;272;298;355;364"
22116;89132_in;0;1;"8;125;135;175;271;272;298;355;364"
22117;89131_in;0;1;"8;125;135;175;271;272;298;355;364"
22118;89130_in;0;1;"8;125;135;175;271;272;298;355;364"
22119;89129_in;0;1;"8;125;128;135;175;271;272;298;355;364"
22120;89121_in;0;1;"10;115;125;271;272;278;298;308"
22121;89114_in;0;0;
22122;88944_in;0;0;
22123;88873_in;0;0;
22124;88870_in;0;1;272
22125;88862_in;0;1;"128;133;175;200"
22126;88844_in;0;0;
22127;88838_in;0;0;
22128;88825_in;0;0;
22129;88817_in;0;1;"125;135;271;272;298"
22130;88816_in;0;1;"125;135;200;271;272;298"
22131;88813_in;0;1;"75;76;200"
22132;88812_in;0;1;"75;76;128;181"
22133;88795_in;0;1;"10;125;135;200;271;272;278;298"
22134;88793_in;0;1;"10;125;200;271;272;278;298"
22135;88791_in;0;0;
22136;88789_in;0;1;"125;200;271;272;298"
22137;88768_in;0;1;272
22138;88766_in;0;1;272
22139;88757_in;0;0;
22140;88692_in;0;1;"83;128;175"
22141;88685_in;0;0;
22142;88678_in;0;1;"75;76"
22143;88677_in;0;1;200
22144;88673_in;0;1;"10;115;125;245;271;272;278;298"
22145;88663_in;0;1;"10;115;278"
22146;88659_in;0;0;
22147;88653_in;0;1;"10;278;308"
22148;88652_in;0;0;
22149;88651_in;0;1;135
22150;88638_in;0;0;
22151;88637_in;0;0;
22152;88636_in;0;1;"135;329"
22153;88635_in;0;1;"10;70;125;271;272;278;298"
22154;88474_in;0;1;"10;125;133;271;272;278;298;308;332"
22155;88472_in;0;1;"75;76"
22156;88438_in;0;1;"10;115;135;278;308"
22157;88437_in;0;1;"10;115;135;278;308"
22158;88436_in;0;0;
22159;88418_in;0;1;"75;76"
22160;88400_in;0;1;"10;125;128;271;272;278;298;308"
22161;88399_in;0;1;"10;115;125;271;272;278;298"
22162;88365_in;0;1;397
22163;88364_in;0;0;
22164;88363_in;0;0;
22165;88362_in;0;1;"10;115;200;278"
22166;88361_in;0;1;"10;115;135;278"
22167;88360_in;0;1;"10;115;125;271;272;278;298"
22168;88359_in;0;1;"10;115;278"
22169;88329_in;0;0;
22170;88315_in;0;1;"75;76;272"
22171;88276_in;0;1;"10;115;135;272;278"
22172;88275_in;0;0;
22173;88274_in;0;0;
22174;88273_in;0;1;"10;115;278"
22175;88264_in;0;1;"125;271;272;298"
22176;88236_in;0;1;"75;76"
22177;88177_in;0;0;
22178;88169_in;0;1;"10;278;308"
22179;88117_in;0;1;"10;115;278"
22180;88116_in;0;0;
22181;88115_in;0;0;
22182;88105_in;0;0;
22183;88102_in;0;1;"10;115;278;308"
22184;88083_in;0;0;
22185;88073_in;0;1;"10;115;278"
22186;88072_in;0;1;397
22187;88071_in;0;0;
22188;88070_in;0;0;
22189;88068_in;0;0;
22190;88067_in;0;0;
22191;88029_in;0;1;"10;115;278"
22192;88028_in;0;1;"125;271;272;298"
22193;88027_in;0;1;397
22194;88013_in;0;1;"134;165;200"
22195;88009_in;0;1;"125;271;298"
22196;88008_in;0;1;397
22197;88007_in;0;0;
22198;88006_in;0;0;
22199;87997_in;0;1;"165;200"
22200;87995_in;0;0;
22201;87994_in;0;1;200
22202;87924_in;0;1;"10;278;308"
22203;87923_in;0;1;"10;115;125;135;271;272;278;298;308"
22204;87922_in;0;1;"10;135;278;308"
22205;87869_in;0;0;
22206;87868_in;0;1;"125;165;271;298;386;397"
22207;87867_in;0;0;
22208;87866_in;0;0;
22209;87865_in;0;0;
22210;87838_in;0;0;
22211;87837_in;0;1;125
22212;87805_in;0;0;
22213;87804_in;0;1;"10;115;135;278"
22214;87780_in;0;1;"10;135;278;308"
22215;87779_in;0;1;"10;135;278;308"
22216;87753_in;0;1;"10;135;278;308"
22217;87752_in;0;1;"10;135;278;308"
22218;87751_in;0;1;"10;135;278;308;397"
22219;87683_in;0;1;"10;135;278;308"
22220;87682_in;0;1;"10;135;165;278;308"
22221;87569_in;0;1;"125;270;271;272;298;397"
22222;87568_in;0;1;"386;397"
22223;87566_in;0;1;128
22224;87565_in;0;1;128
22225;87561_in;0;1;"128;171"
22226;87560_in;0;0;
22227;87559_in;0;0;
22228;87527_in;0;0;
22229;87492_in;0;1;"10;135;200;278;308"
22230;87491_in;0;1;"10;125;135;271;272;278;298;308"
22231;87490_in;0;1;"10;135;278;308"
22232;87430_in;0;1;"10;83;125;271;272;278;298;308"
22233;87353_in;0;1;"125;134;210;271;272;298;386;397"
22234;87201_in;0;1;128
22235;87198_in;0;1;128
22236;87197_in;0;1;"10;115;128;278;308;397"
22237;87196_in;0;1;128
22238;87195_in;0;1;128
22239;87080_in;0;1;"10;135;165;278;308"
22240;87046_in;0;1;"128;268"
22241;87045_in;0;1;"128;268"
22242;87036_in;0;1;"125;128;164;271;298;397"
22243;87028_in;0;1;"10;135;278;308;355;371"
22244;87027_in;0;1;"10;135;165;278;308"
22245;87026_in;0;1;"10;125;135;270;271;272;278;298;308"
22246;86923_in;0;1;"10;115;125;135;271;272;278;298;308"
22247;86916_in;0;1;128
22248;86915_in;0;1;128
22249;86914_in;0;1;128
22250;86911_in;0;1;"10;135;278;308"
22251;86910_in;0;1;"10;125;135;271;272;278;298;308"
22252;86909_in;0;1;"10;135;278;308"
22253;86900_in;0;1;"10;135;165;278;308"
22254;86899_in;0;1;"10;115;125;135;270;271;272;278;298;308"
22255;86898_in;0;1;"10;115;278"
22256;86878_in;0;1;128
22257;86840_in;0;0;
22258;86803_in;0;1;128
22259;86631_in;0;1;"125;128;271;298"
22260;86567_in;0;1;"125;128;165;272"
22261;86537_in;0;1;128
22262;86516_in;0;1;"125;128;271;298;397"
22263;86500_in;0;0;
22264;86499_in;0;1;"125;128;271;298;397"
22265;86488_in;0;1;128
22266;86463_in;0;1;128
22267;86446_in;0;1;128
22268;86439_in;0;0;
22269;86430_in;0;0;
22270;86357_in;0;1;"10;115;134;278;308"
22271;86312_in;0;1;"125;128;271;298"
22272;86308_in;0;0;
22273;86302_in;0;1;128
22274;86286_in;0;1;"355;397"
22275;86279_in;0;0;
22276;86261_in;0;0;
22277;86259_in;0;1;"5;10;135;278;308;355"
22278;86200_in;0;1;128
22279;85960_in;0;0;
22280;85953_in;0;1;200
22281;85545_in;0;0;
22282;85446_in;0;1;"10;115;134;135;181;278"
22283;85403_in;0;1;"125;128;271;298"
22284;85402_in;0;1;128
22285;85401_in;0;1;"125;128;271;298;386;397"
22286;85326_in;0;1;"8;125;135;200;271;272;298;355"
22287;85321_in;0;1;128
22288;85317_in;0;1;"125;128;271;298"
22289;85312_in;0;1;"125;128;271;298"
22290;85311_in;0;1;128
22291;85310_in;0;1;128
22292;85309_in;0;1;128
22293;84937_in;0;1;128
22294;84929_in;0;1;128
22295;84927_in;0;1;128
22296;84910_in;0;1;128
22297;84907_in;0;1;"125;128;271;298;397"
22298;84872_in;0;1;"10;135;278;308"
22299;84852_in;0;1;"10;135;278;308"
22300;84851_in;0;1;"10;135;278;308"
22301;84813_in;0;0;
22302;84811_in;0;1;"10;135;278;308"
22303;84810_in;0;1;"10;135;278;308"
22304;84805_in;0;1;"128;133"
22305;84804_in;0;1;"128;133"
22306;84803_in;0;1;"128;133"
22307;84802_in;0;1;"128;133"
22308;84782_in;0;1;"10;135;278;308"
22309;84781_in;0;1;"10;135;278;308"
22310;84773_in;0;1;"10;125;135;200;271;272;278;298;308"
